dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1898-11-01,21.88,0.691,Brasília,Brazil,15.27S,47.50W
1898-12-01,21.584,0.7340000000000000,Brasília,Brazil,15.27S,47.50W
1899-01-01,21.92,0.6920000000000000,Brasília,Brazil,15.27S,47.50W
1899-02-01,21.623,1.412,Brasília,Brazil,15.27S,47.50W
1899-03-01,22.517,1.096,Brasília,Brazil,15.27S,47.50W
1899-04-01,22.313000000000000,1.134,Brasília,Brazil,15.27S,47.50W
1899-05-01,21.329,0.954,Brasília,Brazil,15.27S,47.50W
1899-06-01,18.416,1.019,Brasília,Brazil,15.27S,47.50W
1899-07-01,19.078,1.016,Brasília,Brazil,15.27S,47.50W
1899-08-01,21.782000000000000,1.308,Brasília,Brazil,15.27S,47.50W
1899-09-01,22.66,0.865,Brasília,Brazil,15.27S,47.50W
1899-10-01,22.94,1.279,Brasília,Brazil,15.27S,47.50W
1899-11-01,22.63,0.841,Brasília,Brazil,15.27S,47.50W
1899-12-01,21.487,0.802,Brasília,Brazil,15.27S,47.50W
1900-01-01,21.665000000000000,0.6830000000000000,Brasília,Brazil,15.27S,47.50W
1900-02-01,22.044,0.725,Brasília,Brazil,15.27S,47.50W
1900-03-01,23.11,1.029,Brasília,Brazil,15.27S,47.50W
1900-04-01,21.587,1.143,Brasília,Brazil,15.27S,47.50W
1900-05-01,21.519000000000000,1.543,Brasília,Brazil,15.27S,47.50W
1900-06-01,19.776,1.194,Brasília,Brazil,15.27S,47.50W
1900-07-01,20.173,1.293,Brasília,Brazil,15.27S,47.50W
1900-08-01,21.539,0.768,Brasília,Brazil,15.27S,47.50W
1900-09-01,23.0,0.8540000000000000,Brasília,Brazil,15.27S,47.50W
1900-10-01,23.352000000000000,0.883,Brasília,Brazil,15.27S,47.50W
1900-11-01,22.189,0.926,Brasília,Brazil,15.27S,47.50W
1900-12-01,22.03,0.7090000000000000,Brasília,Brazil,15.27S,47.50W
1901-01-01,22.265,1.212,Brasília,Brazil,15.27S,47.50W
1901-02-01,22.856,2.037,Brasília,Brazil,15.27S,47.50W
1901-03-01,22.65,1.72,Brasília,Brazil,15.27S,47.50W
1901-04-01,21.807,1.475,Brasília,Brazil,15.27S,47.50W
1901-05-01,20.513,0.918,Brasília,Brazil,15.27S,47.50W
1901-06-01,19.317,0.745,Brasília,Brazil,15.27S,47.50W
1901-07-01,20.343,0.7240000000000000,Brasília,Brazil,15.27S,47.50W
1901-08-01,22.109,1.032,Brasília,Brazil,15.27S,47.50W
1901-09-01,23.697,1.551,Brasília,Brazil,15.27S,47.50W
1901-10-01,23.617,1.263,Brasília,Brazil,15.27S,47.50W
1901-11-01,22.207000000000000,1.574,Brasília,Brazil,15.27S,47.50W
1901-12-01,20.675,0.539,Brasília,Brazil,15.27S,47.50W
1902-01-01,22.024,1.254,Brasília,Brazil,15.27S,47.50W
1902-02-01,22.269000000000000,0.696,Brasília,Brazil,15.27S,47.50W
1902-03-01,21.765,0.429,Brasília,Brazil,15.27S,47.50W
1902-04-01,21.674,0.4970000000000000,Brasília,Brazil,15.27S,47.50W
1902-05-01,21.419,0.8030000000000000,Brasília,Brazil,15.27S,47.50W
1902-06-01,20.447,1.212,Brasília,Brazil,15.27S,47.50W
1902-07-01,20.067,0.713,Brasília,Brazil,15.27S,47.50W
1902-08-01,20.501000000000000,0.98,Brasília,Brazil,15.27S,47.50W
1902-09-01,23.207000000000000,0.649,Brasília,Brazil,15.27S,47.50W
1902-10-01,22.75,0.789,Brasília,Brazil,15.27S,47.50W
1902-11-01,22.901,0.614,Brasília,Brazil,15.27S,47.50W
1902-12-01,22.513,0.93,Brasília,Brazil,15.27S,47.50W
1903-01-01,21.928,1.329,Brasília,Brazil,15.27S,47.50W
1903-02-01,22.368000000000000,0.7140000000000000,Brasília,Brazil,15.27S,47.50W
1903-03-01,22.869,0.958,Brasília,Brazil,15.27S,47.50W
1903-04-01,21.749000000000000,0.953,Brasília,Brazil,15.27S,47.50W
1903-05-01,20.716,0.913,Brasília,Brazil,15.27S,47.50W
1903-06-01,20.447,0.7090000000000000,Brasília,Brazil,15.27S,47.50W
1903-07-01,19.509,0.8910000000000000,Brasília,Brazil,15.27S,47.50W
1903-08-01,21.309,0.812,Brasília,Brazil,15.27S,47.50W
1903-09-01,22.479,1.022,Brasília,Brazil,15.27S,47.50W
1903-10-01,22.419,0.487,Brasília,Brazil,15.27S,47.50W
1903-11-01,21.908,0.672,Brasília,Brazil,15.27S,47.50W
1903-12-01,22.088,0.884,Brasília,Brazil,15.27S,47.50W
1904-01-01,21.676,0.711,Brasília,Brazil,15.27S,47.50W
1904-02-01,21.85,1.0590000000000000,Brasília,Brazil,15.27S,47.50W
1904-03-01,21.825,0.84,Brasília,Brazil,15.27S,47.50W
1904-04-01,20.843000000000000,1.383,Brasília,Brazil,15.27S,47.50W
1904-05-01,19.395,1.044,Brasília,Brazil,15.27S,47.50W
1904-06-01,17.994,1.956,Brasília,Brazil,15.27S,47.50W
1904-07-01,18.243,2.092,Brasília,Brazil,15.27S,47.50W
1904-08-01,19.504,2.54,Brasília,Brazil,15.27S,47.50W
1904-09-01,21.531,2.244,Brasília,Brazil,15.27S,47.50W
1904-10-01,21.255,2.151,Brasília,Brazil,15.27S,47.50W
1904-11-01,21.391,1.317,Brasília,Brazil,15.27S,47.50W
1904-12-01,21.279,0.51,Brasília,Brazil,15.27S,47.50W
1905-01-01,21.282000000000000,0.775,Brasília,Brazil,15.27S,47.50W
1905-02-01,21.849,0.784,Brasília,Brazil,15.27S,47.50W
1905-03-01,21.903000000000000,1.519,Brasília,Brazil,15.27S,47.50W
1905-04-01,21.635,0.943,Brasília,Brazil,15.27S,47.50W
1905-05-01,22.476,1.221,Brasília,Brazil,15.27S,47.50W
1905-06-01,20.786000000000000,1.145,Brasília,Brazil,15.27S,47.50W
1905-07-01,20.031,1.281,Brasília,Brazil,15.27S,47.50W
1905-08-01,21.588,1.134,Brasília,Brazil,15.27S,47.50W
1905-09-01,23.009,1.016,Brasília,Brazil,15.27S,47.50W
1905-10-01,24.172000000000000,0.598,Brasília,Brazil,15.27S,47.50W
1905-11-01,22.802,1.233,Brasília,Brazil,15.27S,47.50W
1905-12-01,22.494,0.608,Brasília,Brazil,15.27S,47.50W
1906-01-01,21.586,0.978,Brasília,Brazil,15.27S,47.50W
1906-02-01,21.99,1.306,Brasília,Brazil,15.27S,47.50W
1906-03-01,21.546,0.5330000000000000,Brasília,Brazil,15.27S,47.50W
1906-04-01,21.21,0.586,Brasília,Brazil,15.27S,47.50W
1906-05-01,21.276,0.725,Brasília,Brazil,15.27S,47.50W
1906-06-01,19.943000000000000,1.342,Brasília,Brazil,15.27S,47.50W
1906-07-01,19.496,0.809,Brasília,Brazil,15.27S,47.50W
1906-08-01,21.432,1.067,Brasília,Brazil,15.27S,47.50W
1906-09-01,22.4,0.597,Brasília,Brazil,15.27S,47.50W
1906-10-01,22.82,0.7510000000000000,Brasília,Brazil,15.27S,47.50W
1906-11-01,22.596,0.807,Brasília,Brazil,15.27S,47.50W
1906-12-01,22.224,0.871,Brasília,Brazil,15.27S,47.50W
1907-01-01,21.752,0.941,Brasília,Brazil,15.27S,47.50W
1907-02-01,22.098000000000000,0.728,Brasília,Brazil,15.27S,47.50W
1907-03-01,22.063000000000000,0.85,Brasília,Brazil,15.27S,47.50W
1907-04-01,21.877,0.984,Brasília,Brazil,15.27S,47.50W
1907-05-01,20.476,1.105,Brasília,Brazil,15.27S,47.50W
1907-06-01,19.867,0.951,Brasília,Brazil,15.27S,47.50W
1907-07-01,17.954000000000000,0.955,Brasília,Brazil,15.27S,47.50W
1907-08-01,19.933,0.963,Brasília,Brazil,15.27S,47.50W
1907-09-01,23.457000000000000,0.5490000000000000,Brasília,Brazil,15.27S,47.50W
1907-10-01,22.696,0.481,Brasília,Brazil,15.27S,47.50W
1907-11-01,22.228,0.5,Brasília,Brazil,15.27S,47.50W
1907-12-01,21.813000000000000,0.911,Brasília,Brazil,15.27S,47.50W
1908-01-01,22.308000000000000,0.774,Brasília,Brazil,15.27S,47.50W
1908-02-01,22.417,1.256,Brasília,Brazil,15.27S,47.50W
1908-03-01,21.986,0.962,Brasília,Brazil,15.27S,47.50W
1908-04-01,22.035,0.617,Brasília,Brazil,15.27S,47.50W
1908-05-01,21.16,0.737,Brasília,Brazil,15.27S,47.50W
1908-06-01,19.758,1.045,Brasília,Brazil,15.27S,47.50W
1908-07-01,20.157,0.768,Brasília,Brazil,15.27S,47.50W
1908-08-01,20.357,1.159,Brasília,Brazil,15.27S,47.50W
1908-09-01,23.396,0.61,Brasília,Brazil,15.27S,47.50W
1908-10-01,22.343000000000000,1.332,Brasília,Brazil,15.27S,47.50W
1908-11-01,21.928,0.52,Brasília,Brazil,15.27S,47.50W
1908-12-01,22.607,0.7960000000000000,Brasília,Brazil,15.27S,47.50W
1909-01-01,22.099,1.425,Brasília,Brazil,15.27S,47.50W
1909-02-01,23.092,0.828,Brasília,Brazil,15.27S,47.50W
1909-03-01,22.138,0.616,Brasília,Brazil,15.27S,47.50W
1909-04-01,21.643,0.867,Brasília,Brazil,15.27S,47.50W
1909-05-01,19.964000000000000,0.61,Brasília,Brazil,15.27S,47.50W
1909-06-01,19.696000000000000,0.775,Brasília,Brazil,15.27S,47.50W
1909-07-01,18.919,1.577,Brasília,Brazil,15.27S,47.50W
1909-08-01,20.401,1.392,Brasília,Brazil,15.27S,47.50W
1909-09-01,22.599,0.818,Brasília,Brazil,15.27S,47.50W
1909-10-01,21.758000000000000,1.318,Brasília,Brazil,15.27S,47.50W
1909-11-01,22.123,0.476,Brasília,Brazil,15.27S,47.50W
1909-12-01,21.594,0.939,Brasília,Brazil,15.27S,47.50W
1910-01-01,22.261000000000000,0.733,Brasília,Brazil,15.27S,47.50W
1910-02-01,22.644000000000000,1.257,Brasília,Brazil,15.27S,47.50W
1910-03-01,22.377,0.785,Brasília,Brazil,15.27S,47.50W
1910-04-01,22.585,0.653,Brasília,Brazil,15.27S,47.50W
1910-05-01,19.926,0.6510000000000000,Brasília,Brazil,15.27S,47.50W
1910-06-01,20.206,0.541,Brasília,Brazil,15.27S,47.50W
1910-07-01,19.353,1.069,Brasília,Brazil,15.27S,47.50W
1910-08-01,21.648000000000000,0.511,Brasília,Brazil,15.27S,47.50W
1910-09-01,23.117000000000000,0.5710000000000000,Brasília,Brazil,15.27S,47.50W
1910-10-01,22.592,0.929,Brasília,Brazil,15.27S,47.50W
1910-11-01,21.661,1.008,Brasília,Brazil,15.27S,47.50W
1910-12-01,21.783,1.05,Brasília,Brazil,15.27S,47.50W
1911-01-01,21.719,0.483,Brasília,Brazil,15.27S,47.50W
1911-02-01,22.389,0.574,Brasília,Brazil,15.27S,47.50W
1911-03-01,21.238000000000000,0.59,Brasília,Brazil,15.27S,47.50W
1911-04-01,21.683000000000000,1.17,Brasília,Brazil,15.27S,47.50W
1911-05-01,20.605,0.985,Brasília,Brazil,15.27S,47.50W
1911-06-01,19.204,0.882,Brasília,Brazil,15.27S,47.50W
1911-07-01,18.445,0.536,Brasília,Brazil,15.27S,47.50W
1911-08-01,20.916,0.67,Brasília,Brazil,15.27S,47.50W
1911-09-01,22.691,0.71,Brasília,Brazil,15.27S,47.50W
1911-10-01,22.556,0.596,Brasília,Brazil,15.27S,47.50W
1911-11-01,22.807,0.7810000000000000,Brasília,Brazil,15.27S,47.50W
1911-12-01,22.071,0.581,Brasília,Brazil,15.27S,47.50W
1912-01-01,22.096,0.918,Brasília,Brazil,15.27S,47.50W
1912-02-01,21.97,0.758,Brasília,Brazil,15.27S,47.50W
1912-03-01,21.597000000000000,0.236,Brasília,Brazil,15.27S,47.50W
1912-04-01,21.957000000000000,0.925,Brasília,Brazil,15.27S,47.50W
1912-05-01,21.802,0.684,Brasília,Brazil,15.27S,47.50W
1912-06-01,20.33,0.452,Brasília,Brazil,15.27S,47.50W
1912-07-01,18.592,1.376,Brasília,Brazil,15.27S,47.50W
1912-08-01,21.04,0.74,Brasília,Brazil,15.27S,47.50W
1912-09-01,21.565,0.376,Brasília,Brazil,15.27S,47.50W
1912-10-01,22.17,0.923,Brasília,Brazil,15.27S,47.50W
1912-11-01,21.873,0.895,Brasília,Brazil,15.27S,47.50W
1912-12-01,21.154,0.383,Brasília,Brazil,15.27S,47.50W
1913-01-01,21.821000000000000,0.425,Brasília,Brazil,15.27S,47.50W
1913-02-01,21.869,0.865,Brasília,Brazil,15.27S,47.50W
1913-03-01,22.693,0.6710000000000000,Brasília,Brazil,15.27S,47.50W
1913-04-01,22.237,0.8440000000000000,Brasília,Brazil,15.27S,47.50W
1913-05-01,20.768,0.355,Brasília,Brazil,15.27S,47.50W
1913-06-01,19.82,0.728,Brasília,Brazil,15.27S,47.50W
1913-07-01,19.683,0.923,Brasília,Brazil,15.27S,47.50W
1913-08-01,20.804000000000000,0.659,Brasília,Brazil,15.27S,47.50W
1913-09-01,22.7,0.7240000000000000,Brasília,Brazil,15.27S,47.50W
1913-10-01,23.244,0.726,Brasília,Brazil,15.27S,47.50W
1913-11-01,22.528000000000000,0.562,Brasília,Brazil,15.27S,47.50W
1913-12-01,21.906,0.954,Brasília,Brazil,15.27S,47.50W
1914-01-01,22.151,0.7710000000000000,Brasília,Brazil,15.27S,47.50W
1914-02-01,21.815,0.705,Brasília,Brazil,15.27S,47.50W
1914-03-01,22.676,0.414,Brasília,Brazil,15.27S,47.50W
1914-04-01,21.985,0.764,Brasília,Brazil,15.27S,47.50W
1914-05-01,20.531,0.802,Brasília,Brazil,15.27S,47.50W
1914-06-01,21.384,0.679,Brasília,Brazil,15.27S,47.50W
1914-07-01,20.524,0.906,Brasília,Brazil,15.27S,47.50W
1914-08-01,20.908,0.647,Brasília,Brazil,15.27S,47.50W
1914-09-01,23.77,0.464,Brasília,Brazil,15.27S,47.50W
1914-10-01,23.732,0.61,Brasília,Brazil,15.27S,47.50W
1914-11-01,22.844,0.935,Brasília,Brazil,15.27S,47.50W
1914-12-01,21.903000000000000,0.693,Brasília,Brazil,15.27S,47.50W
1915-01-01,22.334,1.476,Brasília,Brazil,15.27S,47.50W
1915-02-01,22.996,1.123,Brasília,Brazil,15.27S,47.50W
1915-03-01,23.014,0.802,Brasília,Brazil,15.27S,47.50W
1915-04-01,23.3,0.943,Brasília,Brazil,15.27S,47.50W
1915-05-01,22.997,1.046,Brasília,Brazil,15.27S,47.50W
1915-06-01,19.858,1.034,Brasília,Brazil,15.27S,47.50W
1915-07-01,19.941,0.555,Brasília,Brazil,15.27S,47.50W
1915-08-01,21.99,0.568,Brasília,Brazil,15.27S,47.50W
1915-09-01,23.283,0.5760000000000000,Brasília,Brazil,15.27S,47.50W
1915-10-01,23.047000000000000,0.506,Brasília,Brazil,15.27S,47.50W
1915-11-01,21.829,0.412,Brasília,Brazil,15.27S,47.50W
1915-12-01,21.877,1.163,Brasília,Brazil,15.27S,47.50W
1916-01-01,21.762000000000000,0.703,Brasília,Brazil,15.27S,47.50W
1916-02-01,22.056,0.7560000000000000,Brasília,Brazil,15.27S,47.50W
1916-03-01,21.642,0.7510000000000000,Brasília,Brazil,15.27S,47.50W
1916-04-01,21.581,0.504,Brasília,Brazil,15.27S,47.50W
1916-05-01,21.373,0.446,Brasília,Brazil,15.27S,47.50W
1916-06-01,19.347,0.52,Brasília,Brazil,15.27S,47.50W
1916-07-01,18.992,0.648,Brasília,Brazil,15.27S,47.50W
1916-08-01,21.63,0.902,Brasília,Brazil,15.27S,47.50W
1916-09-01,24.407000000000000,0.61,Brasília,Brazil,15.27S,47.50W
1916-10-01,22.629,0.275,Brasília,Brazil,15.27S,47.50W
1916-11-01,22.178,0.201,Brasília,Brazil,15.27S,47.50W
1916-12-01,20.799,0.7,Brasília,Brazil,15.27S,47.50W
1917-01-01,21.086,0.609,Brasília,Brazil,15.27S,47.50W
1917-02-01,21.07,0.632,Brasília,Brazil,15.27S,47.50W
1917-03-01,21.781,0.763,Brasília,Brazil,15.27S,47.50W
1917-04-01,21.038,0.7610000000000000,Brasília,Brazil,15.27S,47.50W
1917-05-01,18.823,0.733,Brasília,Brazil,15.27S,47.50W
1917-06-01,18.091000000000000,0.727,Brasília,Brazil,15.27S,47.50W
1917-07-01,18.762,1.618,Brasília,Brazil,15.27S,47.50W
1917-08-01,20.361,1.483,Brasília,Brazil,15.27S,47.50W
1917-09-01,22.781,1.339,Brasília,Brazil,15.27S,47.50W
1917-10-01,22.309,1.029,Brasília,Brazil,15.27S,47.50W
1917-11-01,21.514,0.847,Brasília,Brazil,15.27S,47.50W
1917-12-01,21.149,0.482,Brasília,Brazil,15.27S,47.50W
1918-01-01,21.791,0.5480000000000000,Brasília,Brazil,15.27S,47.50W
1918-02-01,21.391,0.911,Brasília,Brazil,15.27S,47.50W
1918-03-01,21.553,1.013,Brasília,Brazil,15.27S,47.50W
1918-04-01,21.426,0.7660000000000000,Brasília,Brazil,15.27S,47.50W
1918-05-01,21.009,0.693,Brasília,Brazil,15.27S,47.50W
1918-06-01,19.136,0.511,Brasília,Brazil,15.27S,47.50W
1918-07-01,18.859,0.815,Brasília,Brazil,15.27S,47.50W
1918-08-01,20.001000000000000,0.725,Brasília,Brazil,15.27S,47.50W
1918-09-01,22.624,0.457,Brasília,Brazil,15.27S,47.50W
1918-10-01,22.706,0.581,Brasília,Brazil,15.27S,47.50W
1918-11-01,22.225,0.353,Brasília,Brazil,15.27S,47.50W
1918-12-01,21.815,0.468,Brasília,Brazil,15.27S,47.50W
1919-01-01,21.939,0.6,Brasília,Brazil,15.27S,47.50W
1919-02-01,22.184,0.7440000000000000,Brasília,Brazil,15.27S,47.50W
1919-03-01,22.482,1.117,Brasília,Brazil,15.27S,47.50W
1919-04-01,22.042,1.614,Brasília,Brazil,15.27S,47.50W
1919-05-01,22.019000000000000,1.034,Brasília,Brazil,15.27S,47.50W
1919-06-01,20.03,1.721,Brasília,Brazil,15.27S,47.50W
1919-07-01,19.419,1.717,Brasília,Brazil,15.27S,47.50W
1919-08-01,19.669,1.385,Brasília,Brazil,15.27S,47.50W
1919-09-01,22.655,0.779,Brasília,Brazil,15.27S,47.50W
1919-10-01,23.449,0.45,Brasília,Brazil,15.27S,47.50W
1919-11-01,22.117000000000000,0.992,Brasília,Brazil,15.27S,47.50W
1919-12-01,21.474,0.606,Brasília,Brazil,15.27S,47.50W
1920-01-01,22.104000000000000,0.6710000000000000,Brasília,Brazil,15.27S,47.50W
1920-02-01,22.009,1.224,Brasília,Brazil,15.27S,47.50W
1920-03-01,22.111,0.62,Brasília,Brazil,15.27S,47.50W
1920-04-01,22.125,1.344,Brasília,Brazil,15.27S,47.50W
1920-05-01,20.117,0.825,Brasília,Brazil,15.27S,47.50W
1920-06-01,19.327,0.782,Brasília,Brazil,15.27S,47.50W
1920-07-01,19.08,0.906,Brasília,Brazil,15.27S,47.50W
1920-08-01,19.723,0.39,Brasília,Brazil,15.27S,47.50W
1920-09-01,22.067000000000000,0.464,Brasília,Brazil,15.27S,47.50W
1920-10-01,22.88,0.408,Brasília,Brazil,15.27S,47.50W
1920-11-01,22.08,0.74,Brasília,Brazil,15.27S,47.50W
1920-12-01,21.396,0.463,Brasília,Brazil,15.27S,47.50W
1921-01-01,21.798,0.292,Brasília,Brazil,15.27S,47.50W
1921-02-01,22.438000000000000,0.31,Brasília,Brazil,15.27S,47.50W
1921-03-01,22.479,0.495,Brasília,Brazil,15.27S,47.50W
1921-04-01,21.185,0.38,Brasília,Brazil,15.27S,47.50W
1921-05-01,20.954,0.495,Brasília,Brazil,15.27S,47.50W
1921-06-01,17.208000000000000,2.459,Brasília,Brazil,15.27S,47.50W
1921-07-01,17.851,0.569,Brasília,Brazil,15.27S,47.50W
1921-08-01,21.778000000000000,0.6860000000000000,Brasília,Brazil,15.27S,47.50W
1921-09-01,22.489,0.785,Brasília,Brazil,15.27S,47.50W
1921-10-01,22.782000000000000,0.546,Brasília,Brazil,15.27S,47.50W
1921-11-01,21.856,1.206,Brasília,Brazil,15.27S,47.50W
1921-12-01,21.961,0.253,Brasília,Brazil,15.27S,47.50W
1922-01-01,22.095,0.409,Brasília,Brazil,15.27S,47.50W
1922-02-01,22.477,0.438,Brasília,Brazil,15.27S,47.50W
1922-03-01,22.349,0.463,Brasília,Brazil,15.27S,47.50W
1922-04-01,22.242000000000000,0.29100000000000000,Brasília,Brazil,15.27S,47.50W
1922-05-01,21.255,0.353,Brasília,Brazil,15.27S,47.50W
1922-06-01,19.971,0.513,Brasília,Brazil,15.27S,47.50W
1922-07-01,19.292,0.5710000000000000,Brasília,Brazil,15.27S,47.50W
1922-08-01,21.999000000000000,0.51,Brasília,Brazil,15.27S,47.50W
1922-09-01,23.202000000000000,0.338,Brasília,Brazil,15.27S,47.50W
1922-10-01,22.14,0.677,Brasília,Brazil,15.27S,47.50W
1922-11-01,21.845,0.815,Brasília,Brazil,15.27S,47.50W
1922-12-01,21.796,0.425,Brasília,Brazil,15.27S,47.50W
1923-01-01,21.539,1.241,Brasília,Brazil,15.27S,47.50W
1923-02-01,21.862,0.563,Brasília,Brazil,15.27S,47.50W
1923-03-01,22.11,0.573,Brasília,Brazil,15.27S,47.50W
1923-04-01,22.169,0.446,Brasília,Brazil,15.27S,47.50W
1923-05-01,20.26,0.327,Brasília,Brazil,15.27S,47.50W
1923-06-01,19.629,0.664,Brasília,Brazil,15.27S,47.50W
1923-07-01,17.77,0.759,Brasília,Brazil,15.27S,47.50W
1923-08-01,20.805,1.117,Brasília,Brazil,15.27S,47.50W
1923-09-01,21.771,2.563,Brasília,Brazil,15.27S,47.50W
1923-10-01,22.071,1.137,Brasília,Brazil,15.27S,47.50W
1923-11-01,21.716,0.815,Brasília,Brazil,15.27S,47.50W
1923-12-01,22.984,0.35200000000000000,Brasília,Brazil,15.27S,47.50W
1924-01-01,22.127,0.353,Brasília,Brazil,15.27S,47.50W
1924-02-01,22.19,0.604,Brasília,Brazil,15.27S,47.50W
1924-03-01,22.732,0.416,Brasília,Brazil,15.27S,47.50W
1924-04-01,22.395,0.37,Brasília,Brazil,15.27S,47.50W
1924-05-01,21.002,0.423,Brasília,Brazil,15.27S,47.50W
1924-06-01,19.797,0.7930000000000000,Brasília,Brazil,15.27S,47.50W
1924-07-01,19.352,0.5670000000000000,Brasília,Brazil,15.27S,47.50W
1924-08-01,19.582,0.46,Brasília,Brazil,15.27S,47.50W
1924-09-01,23.07,0.28300000000000000,Brasília,Brazil,15.27S,47.50W
1924-10-01,22.365,0.438,Brasília,Brazil,15.27S,47.50W
1924-11-01,21.993000000000000,0.398,Brasília,Brazil,15.27S,47.50W
1924-12-01,21.06,1.158,Brasília,Brazil,15.27S,47.50W
1925-01-01,21.663,0.812,Brasília,Brazil,15.27S,47.50W
1925-02-01,21.915,1.253,Brasília,Brazil,15.27S,47.50W
1925-03-01,21.95,0.348,Brasília,Brazil,15.27S,47.50W
1925-04-01,22.733,0.625,Brasília,Brazil,15.27S,47.50W
1925-05-01,21.266,0.866,Brasília,Brazil,15.27S,47.50W
1925-06-01,19.71,0.5490000000000000,Brasília,Brazil,15.27S,47.50W
1925-07-01,19.417,0.764,Brasília,Brazil,15.27S,47.50W
1925-08-01,21.13,1.496,Brasília,Brazil,15.27S,47.50W
1925-09-01,21.666,1.838,Brasília,Brazil,15.27S,47.50W
1925-10-01,21.847,1.523,Brasília,Brazil,15.27S,47.50W
1925-11-01,21.53,0.889,Brasília,Brazil,15.27S,47.50W
1925-12-01,22.139,0.51,Brasília,Brazil,15.27S,47.50W
1926-01-01,22.802,0.721,Brasília,Brazil,15.27S,47.50W
1926-02-01,22.757,0.95,Brasília,Brazil,15.27S,47.50W
1926-03-01,22.39,0.568,Brasília,Brazil,15.27S,47.50W
1926-04-01,22.049,0.444,Brasília,Brazil,15.27S,47.50W
1926-05-01,21.399,1.394,Brasília,Brazil,15.27S,47.50W
1926-06-01,20.702000000000000,0.365,Brasília,Brazil,15.27S,47.50W
1926-07-01,18.152,1.13,Brasília,Brazil,15.27S,47.50W
1926-08-01,20.804000000000000,0.459,Brasília,Brazil,15.27S,47.50W
1926-09-01,24.327000000000000,1.11,Brasília,Brazil,15.27S,47.50W
1926-10-01,23.383000000000000,0.8170000000000000,Brasília,Brazil,15.27S,47.50W
1926-11-01,22.983,0.696,Brasília,Brazil,15.27S,47.50W
1926-12-01,22.099,0.5540000000000000,Brasília,Brazil,15.27S,47.50W
1927-01-01,22.524,0.92,Brasília,Brazil,15.27S,47.50W
1927-02-01,22.163,0.597,Brasília,Brazil,15.27S,47.50W
1927-03-01,22.981000000000000,1.605,Brasília,Brazil,15.27S,47.50W
1927-04-01,21.914,0.738,Brasília,Brazil,15.27S,47.50W
1927-05-01,20.628,0.556,Brasília,Brazil,15.27S,47.50W
1927-06-01,19.216000000000000,1.17,Brasília,Brazil,15.27S,47.50W
1927-07-01,18.818,1.595,Brasília,Brazil,15.27S,47.50W
1927-08-01,21.473000000000000,1.779,Brasília,Brazil,15.27S,47.50W
1927-09-01,22.752,0.645,Brasília,Brazil,15.27S,47.50W
1927-10-01,23.267,0.975,Brasília,Brazil,15.27S,47.50W
1927-11-01,22.905,1.205,Brasília,Brazil,15.27S,47.50W
1927-12-01,22.768,0.893,Brasília,Brazil,15.27S,47.50W
1928-01-01,22.016,0.936,Brasília,Brazil,15.27S,47.50W
1928-02-01,23.165,0.304,Brasília,Brazil,15.27S,47.50W
1928-03-01,23.537,0.763,Brasília,Brazil,15.27S,47.50W
1928-04-01,22.953000000000000,0.951,Brasília,Brazil,15.27S,47.50W
1928-05-01,22.341,1.234,Brasília,Brazil,15.27S,47.50W
1928-06-01,21.044,0.773,Brasília,Brazil,15.27S,47.50W
1928-07-01,19.763,0.409,Brasília,Brazil,15.27S,47.50W
1928-08-01,20.553,0.5920000000000000,Brasília,Brazil,15.27S,47.50W
1928-09-01,22.898000000000000,0.6830000000000000,Brasília,Brazil,15.27S,47.50W
1928-10-01,22.776,0.5480000000000000,Brasília,Brazil,15.27S,47.50W
1928-11-01,22.514,0.413,Brasília,Brazil,15.27S,47.50W
1928-12-01,21.569000000000000,0.429,Brasília,Brazil,15.27S,47.50W
1929-01-01,22.613000000000000,1.029,Brasília,Brazil,15.27S,47.50W
1929-02-01,22.086,0.131,Brasília,Brazil,15.27S,47.50W
1929-03-01,22.49,0.397,Brasília,Brazil,15.27S,47.50W
1929-04-01,21.366,0.47,Brasília,Brazil,15.27S,47.50W
1929-05-01,20.033,0.585,Brasília,Brazil,15.27S,47.50W
1929-06-01,19.719,0.342,Brasília,Brazil,15.27S,47.50W
1929-07-01,19.118,0.718,Brasília,Brazil,15.27S,47.50W
1929-08-01,21.625,0.852,Brasília,Brazil,15.27S,47.50W
1929-09-01,23.283,0.521,Brasília,Brazil,15.27S,47.50W
1929-10-01,23.796,0.527,Brasília,Brazil,15.27S,47.50W
1929-11-01,22.837,0.8060000000000000,Brasília,Brazil,15.27S,47.50W
1929-12-01,21.717,0.452,Brasília,Brazil,15.27S,47.50W
1930-01-01,22.588,0.502,Brasília,Brazil,15.27S,47.50W
1930-02-01,22.057,0.382,Brasília,Brazil,15.27S,47.50W
1930-03-01,22.867000000000000,0.534,Brasília,Brazil,15.27S,47.50W
1930-04-01,21.399,0.568,Brasília,Brazil,15.27S,47.50W
1930-05-01,21.273000000000000,0.642,Brasília,Brazil,15.27S,47.50W
1930-06-01,20.126000000000000,1.118,Brasília,Brazil,15.27S,47.50W
1930-07-01,19.779,0.526,Brasília,Brazil,15.27S,47.50W
1930-08-01,21.662,0.8860000000000000,Brasília,Brazil,15.27S,47.50W
1930-09-01,23.101,1.099,Brasília,Brazil,15.27S,47.50W
1930-10-01,22.899,1.4380000000000000,Brasília,Brazil,15.27S,47.50W
